run_id,scenario_id,dataset,scenario,model_label,model,request_rate,burstiness,seed,num_prompts,micro_batch,dataset_name,dataset_path,success,failed,duration_s,req_s,out_tok_s,total_tok_s,mean_ttft_ms,p99_ttft_ms,mean_tpot_ms,p99_tpot_ms,mean_itl_ms,p99_itl_ms,pp_makespan_ms,bubble_pct,overlap_pct,idle_pct,avg_power_w,max_power_w,energy_j,energy_per_request_j,energy_per_output_token_j,tokens_per_joule,output_tokens_per_second_per_watt
0036_E25_LongBench-QMSum-1K_high_poisson_14B_qps-auto-high_burst-1_seed-0_mb-queue,E25,LongBench-QMSum-1K,high_poisson,14B,Qwen/Qwen2.5-14B,1.23436556,1,0,200,queue,custom,/workspace/DATASET/vllm_custom/longbench_qmsum_1K.jsonl,200,0,537.2434293238912,0.3722707232579755,47.650652577020864,553.0435251184321,99286.38935861993,257928.73891325435,1385.4240712870508,1873.9933401039116,1385.4240728563107,3214.6471896441653,,,,,133.80149138986278,172.0,72920.51990151405,364.6025995075703,2.848457808652893,0.3510671623649308,0.3561294577665001
0037_E21_LongBench-QMSum-3K_medium_poisson_3B_qps-auto-medium_burst-1_seed-0_mb-queue,E21,LongBench-QMSum-3K,medium_poisson,3B,Qwen/Qwen2.5-3B,0.566457436,1,0,200,queue,custom,/workspace/DATASET/vllm_custom/longbench_qmsum_3K.jsonl,200,0,426.1860930121038,0.46927856933689277,60.067656875122275,1964.885794563497,10055.07082646247,23094.538489193645,1197.5873389566411,1692.1859425498085,1197.5873403926562,2119.6079844469205,,,,,93.84522219176088,172.0,40890.52358841896,204.4526179420948,1.5972860776726157,0.6260619271515137,0.6400715504981339
0038_E24_LongBench-QMSum-3K_high_poisson_3B_qps-auto-high_burst-1_seed-0_mb-queue,E24,LongBench-QMSum-3K,high_poisson,3B,Qwen/Qwen2.5-3B,1.13291487,1,0,200,queue,custom,/workspace/DATASET/vllm_custom/longbench_qmsum_3K.jsonl,200,0,396.92471315991133,0.5038738918718444,64.49585815959608,2109.737620853628,70473.92911260133,168051.60863450725,1382.5541433107426,1879.4579914108645,1382.5541449382013,2214.065499792341,,,,,92.57079924937352,158.0,37740.02691030502,188.7001345515251,1.47421980118379,0.6783249005317971,0.6967192536153085
0039_E22_LongBench-QMSum-3K_medium_poisson_7B_qps-auto-medium_burst-1_seed-0_mb-queue,E22,LongBench-QMSum-3K,medium_poisson,7B,Qwen/Qwen2.5-7B,0.389522738,1,0,200,queue,custom,/workspace/DATASET/vllm_custom/longbench_qmsum_3K.jsonl,200,0,604.1113627129234,0.33106478762764296,42.3762928163383,1386.179853064508,10727.786402227357,24258.842510962855,1483.4557028963713,2059.3311377592186,1483.4557045544004,2782.310517632868,,,,,110.9213117580165,176.0,67972.7449669838,339.86372483491897,2.6551853502728044,0.37662154165518275,0.38203923253978
0040_E25_LongBench-QMSum-3K_high_poisson_7B_qps-auto-high_burst-1_seed-0_mb-queue,E25,LongBench-QMSum-3K,high_poisson,7B,Qwen/Qwen2.5-7B,0.779045477,1,0,200,queue,custom,/workspace/DATASET/vllm_custom/longbench_qmsum_3K.jsonl,200,0,550.4143192910124,0.3633626397249614,46.51041788479506,1521.4120902208037,92398.45173895708,220385.12313977812,1907.2048222305395,2591.3331701065686,1907.2048238797047,3059.948518758174,,,,,109.36381332977092,165.0,61659.37690424919,308.29688452124594,2.408569410322234,0.41518421504249425,0.4252816033814545
0041_E23_LongBench-QMSum-3K_medium_poisson_14B_qps-auto-medium_burst-1_seed-0_mb-queue,E23,LongBench-QMSum-3K,medium_poisson,14B,Qwen/Qwen2.5-14B,0.193683225,1,0,200,queue,custom,/workspace/DATASET/vllm_custom/longbench_qmsum_3K.jsonl,200,0,1476.7538007299881,0.1354321891036516,17.335320205267404,567.059315903608,160065.52094187122,360853.0284636886,1475.4214143246782,1638.567310996559,1475.4214162427995,3810.5262078670785,,,,,131.55523425542646,181.0,195498.82051205635,977.4941025602817,7.636672676252201,0.1309470815882557,0.1317721814976157
0042_E26_LongBench-QMSum-3K_high_poisson_14B_qps-auto-high_burst-1_seed-0_mb-queue,E26,LongBench-QMSum-3K,high_poisson,14B,Qwen/Qwen2.5-14B,0.38736645,1,0,200,queue,custom,/workspace/DATASET/vllm_custom/longbench_qmsum_3K.jsonl,200,0,1444.7076700960752,0.13843631077745971,17.719847779514843,579.637678496101,393536.4707396168,810402.4345224071,1530.4800720468775,1690.203223629876,1530.4800741178328,3941.7608459386975,,,,,131.10153031588197,175.0,190618.00416994095,953.0900208497047,7.446015787888318,0.13430001070191108,0.13516125812429372
0043_E22_LongBench-QMSum-3.8K_medium_poisson_3B_qps-auto-medium_burst-1_seed-0_mb-queue,E22,LongBench-QMSum-3.8K,medium_poisson,3B,Qwen/Qwen2.5-3B,0.427665774,1,0,200,queue,custom,/workspace/DATASET/vllm_custom/longbench_qmsum_3.8K.jsonl,200,0,549.5033132238314,0.36396504841187954,46.58752619672058,1878.6237956303369,13037.959035424283,29730.84733695954,1307.8820540367326,2003.1358660747642,1307.8820559993208,2523.9732291363175,,,,,93.15417994742371,163.0,52076.14167833328,260.3807083916664,2.034224284309894,0.49158787834412654,0.5001120317200433
0044_E25_LongBench-QMSum-3.8K_high_poisson_3B_qps-auto-high_burst-1_seed-0_mb-queue,E25,LongBench-QMSum-3.8K,high_poisson,3B,Qwen/Qwen2.5-3B,0.855331547,1,0,200,queue,custom,/workspace/DATASET/vllm_custom/longbench_qmsum_3.8K.jsonl,200,0,524.0386006878689,0.38165127480585204,48.85136317514906,1969.9121374741455,102066.52341432404,236542.6890658587,1596.5565478955727,2101.1323993660944,1596.5565495269911,2502.304900577292,,,,,94.46189891038262,170.0,50341.722240924835,251.70861120462416,1.9664735250361263,0.5085245172480157,0.5171541514478241
0045_E23_LongBench-QMSum-3.8K_medium_poisson_7B_qps-auto-medium_burst-1_seed-0_mb-queue,E23,LongBench-QMSum-3.8K,medium_poisson,7B,Qwen/Qwen2.5-7B,0.296206454,1,0,200,queue,custom,/workspace/DATASET/vllm_custom/longbench_qmsum_3.8K.jsonl,200,0,768.3591195140034,0.26029495182734663,33.31775383390037,1343.525408604441,13477.78544933768,33288.010520176016,1554.130624119242,2321.055367262979,1554.1306260375281,3091.669034832157,,,,,112.31781414475226,175.0,87434.249335289,437.171246676445,3.4154003646597264,0.29279144265115437,0.2966381965995289
