run_id,scenario_id,dataset,scenario,model_label,model,request_rate,burstiness,seed,num_prompts,micro_batch,dataset_name,dataset_path,success,failed,duration_s,req_s,out_tok_s,total_tok_s,mean_ttft_ms,p99_ttft_ms,mean_tpot_ms,p99_tpot_ms,mean_itl_ms,p99_itl_ms,pp_makespan_ms,bubble_pct,overlap_pct,idle_pct,avg_power_w,max_power_w,energy_j,energy_per_request_j,energy_per_output_token_j,tokens_per_joule,output_tokens_per_second_per_watt
0080_E11_GovReport-GAO-3K_high_poisson_14B_qps-auto-high_burst-1_seed-0_mb-2,E11,GovReport-GAO-3K,high_poisson,14B,Qwen/Qwen2.5-14B,0.236853112,1,0,200,2,custom,/workspace/DATASET/vllm_custom/gov_report_gao_3K.jsonl,200,0,1428.6984483839478,0.13998755316506936,13.99665550320946,560.589255840476,238935.66556317033,486195.99090961734,1941.919193464756,4185.460037323645,1895.9039026673881,4987.482382692397,912.184,41.23,47.13,,90.19325833263903,166.0,130274.12777590752,651.3706388795376,6.514683591334076,0.15349939655246098,0.15518516308157776
0081_E11_GovReport-GAO-3K_high_poisson_14B_qps-auto-high_burst-1_seed-0_mb-4,E11,GovReport-GAO-3K,high_poisson,14B,Qwen/Qwen2.5-14B,0.236853112,1,0,200,4,custom,/workspace/DATASET/vllm_custom/gov_report_gao_3K.jsonl,200,0,1552.6844823630527,0.12880917035740394,13.097316441940832,516.0430268360531,247668.17983947578,561142.4209683108,2034.0578130836025,3286.636305430446,2019.9908790185118,4230.193896731362,969.499,29.07,70.14,,102.85935934822523,164.0,160639.01224398613,803.1950612199306,7.8992433243502225,0.12659440391175167,0.12733227705220795
0085_E07_GovReport-GAO-3.5K_medium_poisson_3B_qps-auto-medium_burst-1_seed-0_mb-1,E07,GovReport-GAO-3.5K,medium_poisson,3B,Qwen/Qwen2.5-3B,0.255456931,1,0,200,1,custom,/workspace/DATASET/vllm_custom/gov_report_gao_3.5K.jsonl,200,0,824.8412315188907,0.24247090513614747,29.26866295898436,1133.7248482086618,5357.584935416235,15889.977910504676,649.1022304015839,1223.8150247096464,644.9183807473567,2561.625272175297,263.857,60.63,0.00,,56.3771962001593,154.0,47019.6774790287,235.0983873951435,1.9476297522586654,0.5134446107327639,0.5191578320970431
0086_E07_GovReport-GAO-3.5K_medium_poisson_3B_qps-auto-medium_burst-1_seed-0_mb-2,E07,GovReport-GAO-3.5K,medium_poisson,3B,Qwen/Qwen2.5-3B,0.255456931,1,0,200,2,custom,/workspace/DATASET/vllm_custom/gov_report_gao_3.5K.jsonl,200,0,826.2932747588493,0.24204481158141977,28.431793792411476,1130.9471207698364,3180.142097545322,8177.961086463181,535.536951435304,827.9218435216376,529.5492429988043,1836.1935871932656,237.925,47.12,44.84,,61.29773814478076,154.0,51219.92314171791,256.09961570858957,2.180220624940106,0.4586691771285631,0.46383104259504104
0087_E07_GovReport-GAO-3.5K_medium_poisson_3B_qps-auto-medium_burst-1_seed-0_mb-4,E07,GovReport-GAO-3.5K,medium_poisson,3B,Qwen/Qwen2.5-3B,0.255456931,1,0,200,4,custom,/workspace/DATASET/vllm_custom/gov_report_gao_3.5K.jsonl,200,0,846.0760905819479,0.2363853585112375,28.05185049452855,1104.788340440008,3599.0295207314193,9303.518775142727,766.1639448726468,1107.0117066498833,766.4694355465185,1951.4825429068878,344.957,36.57,67.09,,68.97072164877255,140.0,59040.2903573513,295.20145178675654,2.487582807674699,0.4019966679761561,0.4067211394043429
0088_E10_GovReport-GAO-3.5K_high_poisson_3B_qps-auto-high_burst-1_seed-0_mb-1,E10,GovReport-GAO-3.5K,high_poisson,3B,Qwen/Qwen2.5-3B,0.510913862,1,0,200,1,custom,/workspace/DATASET/vllm_custom/gov_report_gao_3.5K.jsonl,200,0,789.7870702061336,0.2532328111522517,30.781714359611957,1184.2584353221741,133446.57639648998,334361.3618207071,2592.4446205196514,3657.6864275322337,2586.037698405155,4099.173616943881,995.121,59.48,0.00,,52.38867811496716,151.0,41824.56925344467,209.12284626722337,1.7203969089484048,0.5812612164080505,0.5875642498950129
0089_E10_GovReport-GAO-3.5K_high_poisson_3B_qps-auto-high_burst-1_seed-0_mb-2,E10,GovReport-GAO-3.5K,high_poisson,3B,Qwen/Qwen2.5-3B,0.510913862,1,0,200,2,custom,/workspace/DATASET/vllm_custom/gov_report_gao_3.5K.jsonl,200,0,642.1620627779048,0.31144785964905414,36.42538442525513,1455.071942365995,70488.79688316956,184712.0218165102,2033.5561155728992,2856.450381050574,2046.912459827582,3422.5725456373766,741.188,49.36,39.27,,64.29331700015844,156.0,41873.02945590019,209.36514727950097,1.7901342164037533,0.5586173320617969,0.5665500883266821
0090_E10_GovReport-GAO-3.5K_high_poisson_3B_qps-auto-high_burst-1_seed-0_mb-4,E10,GovReport-GAO-3.5K,high_poisson,3B,Qwen/Qwen2.5-3B,0.510913862,1,0,200,4,custom,/workspace/DATASET/vllm_custom/gov_report_gao_3.5K.jsonl,200,0,609.0111523931846,0.32840121106826253,39.051830014182435,1534.9209884361735,56056.974578429945,135080.4747803509,1912.7007614024765,2534.751987645794,1899.8586906546036,2824.27133588586,733.163,40.65,59.97,,66.07948368678046,156.0,40904.224481105804,204.521122405529,1.7198933894422825,0.5814313876305289,0.5909826747328982
0094_E08_GovReport-GAO-3.5K_medium_poisson_7B_qps-auto-medium_burst-1_seed-0_mb-1,E08,GovReport-GAO-3.5K,medium_poisson,7B,Qwen/Qwen2.5-7B,0.178475663,1,0,200,1,custom,/workspace/DATASET/vllm_custom/gov_report_gao_3.5K.jsonl,200,0,1175.7050747990143,0.17011068871518636,21.08266820591662,795.9377058570341,7993.525083488785,23266.823174071033,856.059729839284,1701.8493966893673,847.8730485774425,3746.4635160332537,367.856,58.79,0.00,,63.58328877978391,165.0,75355.5689804554,376.77784490227697,3.0401246209890425,0.3289338841888233,0.33157561696650995
0095_E08_GovReport-GAO-3.5K_medium_poisson_7B_qps-auto-medium_burst-1_seed-0_mb-2,E08,GovReport-GAO-3.5K,medium_poisson,7B,Qwen/Qwen2.5-7B,0.178475663,1,0,200,2,custom,/workspace/DATASET/vllm_custom/gov_report_gao_3.5K.jsonl,200,0,1180.8408845541999,0.16937082939460174,21.22809290217241,792.7130676487303,4305.5401576531585,11655.50674665952,660.4963763298757,1059.3425704357326,663.4251404467212,2530.013747382909,320.056,44.46,45.61,,85.00597744314555,163.0,101213.40257310867,506.06701286554335,4.037715026652917,0.2476648285971174,0.24972470808150368
0096_E08_GovReport-GAO-3.5K_medium_poisson_7B_qps-auto-medium_burst-1_seed-0_mb-4,E08,GovReport-GAO-3.5K,medium_poisson,7B,Qwen/Qwen2.5-7B,0.178475663,1,0,200,4,custom,/workspace/DATASET/vllm_custom/gov_report_gao_3.5K.jsonl,200,0,1210.1140932990238,0.16527367221611164,20.617064240598847,773.4394675533484,4610.655916752294,11217.546084639614,976.0091890034389,1308.2361476466192,975.3054738771633,2540.1338352356106,454.570,33.18,68.61,,95.35458728124969,156.0,116230.70771551132,581.1535385775566,4.6587321221496385,0.21465067614546138,0.21621470794885334
0097_E11_GovReport-GAO-3.5K_high_poisson_7B_qps-auto-high_burst-1_seed-0_mb-1,E11,GovReport-GAO-3.5K,high_poisson,7B,Qwen/Qwen2.5-7B,0.356951327,1,0,200,1,custom,/workspace/DATASET/vllm_custom/gov_report_gao_3.5K.jsonl,200,0,1117.7638899169397,0.17892866445601663,22.095900773673492,837.1168620141515,194033.26896765386,476718.75882286346,3672.18306942307,5182.854670518276,3667.733761648376,5843.93530885689,1447.938,57.60,0.00,,56.22846062324625,167.0,63418.191688776016,317.0909584438801,2.5677460397107463,0.3894466136972988,0.3929664893678148
0098_E11_GovReport-GAO-3.5K_high_poisson_7B_qps-auto-high_burst-1_seed-0_mb-2,E11,GovReport-GAO-3.5K,high_poisson,7B,Qwen/Qwen2.5-7B,0.356951327,1,0,200,2,custom,/workspace/DATASET/vllm_custom/gov_report_gao_3.5K.jsonl,200,0,888.5771976630203,0.22507892451663725,28.245154237592807,1053.480780805498,90961.7260863015,239463.7308509508,2773.4126278536037,3922.6479896900105,2770.7167106695683,4681.117870963644,1025.261,46.95,40.56,,70.01310171882744,164.0,62917.57387924194,314.5878693962097,2.506876001244798,0.3989028573824339,0.4034266950638085
0099_E11_GovReport-GAO-3.5K_high_poisson_7B_qps-auto-high_burst-1_seed-0_mb-4,E11,GovReport-GAO-3.5K,high_poisson,7B,Qwen/Qwen2.5-7B,0.356951327,1,0,200,4,custom,/workspace/DATASET/vllm_custom/gov_report_gao_3.5K.jsonl,200,0,826.108010642929,0.24209909288296028,29.821766261323045,1132.5843448386715,64480.881873335464,156579.54938539298,2528.0630082681055,3360.895828377515,2521.0456544296635,3821.2487923447043,992.998,37.59,61.46,,85.27901311906875,158.0,71239.6034526825,356.19801726341245,2.891687102317036,0.34581888171743247,0.3496964278853125
0103_E09_GovReport-GAO-3.5K_medium_poisson_14B_qps-auto-medium_burst-1_seed-0_mb-1,E09,GovReport-GAO-3.5K,medium_poisson,14B,Qwen/Qwen2.5-14B,0.104325049,1,0,200,1,custom,/workspace/DATASET/vllm_custom/gov_report_gao_3.5K.jsonl,200,0,2088.9552557040006,0.09574163901016532,9.60240768452453,445.7060520840226,55797.27441641851,131439.1003958997,2138.084070190824,6822.576929709565,2065.614704234,7215.247700558975,891.418,55.01,0.00,,70.47160051176002,161.0,147955.8805294037,739.7794026470184,7.376034724034283,0.13557419906681992,0.13625925358289712
0104_E09_GovReport-GAO-3.5K_medium_poisson_14B_qps-auto-medium_burst-1_seed-0_mb-2,E09,GovReport-GAO-3.5K,medium_poisson,14B,Qwen/Qwen2.5-14B,0.104325049,1,0,200,2,custom,/workspace/DATASET/vllm_custom/gov_report_gao_3.5K.jsonl,200,0,2030.9329824498855,0.09847690777011403,9.98260414065646,458.54541141806476,13536.925717097474,49720.09751697535,1499.7445374837382,3462.045798090989,1460.7019829717826,5273.860341210384,668.001,40.94,44.39,,92.65390983567725,169.0,189059.86041617393,945.2993020808697,9.325237270206863,0.10723587733203242,0.10774077595171881
