run_id,source_run_id,scenario_id,dataset,scenario,model_label,model,request_rate,burstiness,seed,num_prompts,micro_batch,dataset_name,dataset_path,success,failed,duration_s,req_s,out_tok_s,total_tok_s,mean_ttft_ms,p99_ttft_ms,mean_tpot_ms,p99_tpot_ms,mean_itl_ms,p99_itl_ms,pp_makespan_ms,bubble_pct,overlap_pct,idle_pct,avg_power_w,max_power_w,energy_j,energy_per_request_j,energy_per_output_token_j,tokens_per_joule,output_tokens_per_second_per_watt
0021_E07_GovReport-GAO-2K_medium_poisson_14B_qps-auto-medium_burst-1_seed-0_mb-2,0021_E07_GovReport-GAO-2K_medium_poisson_14B_qps-auto-medium_burst-1_seed-0_mb-2,E07,GovReport-GAO-2K,medium_poisson,14B,Qwen/Qwen2.5-14B,0.324692567,1,0,200,2,custom,/workspace/DATASET/vllm_custom/gov_report_gao_2K.jsonl,200,0,772.5538192249369,0.2588816403763942,33.13684996817846,708.9797323758027,46534.04021839262,83627.49639620534,1128.0281620542153,1270.9868378089704,1128.0281643649218,3627.9805545066483,,,,,128.12464871049986,170.0,100102.85499477386,500.5142749738693,3.910267773233354,0.2557369617613455,0.2586297820261878
0022_E07_GovReport-GAO-2K_medium_poisson_14B_qps-auto-medium_burst-1_seed-0_mb-4,0022_E07_GovReport-GAO-2K_medium_poisson_14B_qps-auto-medium_burst-1_seed-0_mb-4,E07,GovReport-GAO-2K,medium_poisson,14B,Qwen/Qwen2.5-14B,0.324692567,1,0,200,4,custom,/workspace/DATASET/vllm_custom/gov_report_gao_2K.jsonl,200,0,954.9827894279733,0.20942785798244418,26.806765821752855,573.5443675671712,103277.83589417813,218575.31671601807,1415.9059816438385,1507.822858523687,1415.9059841445865,3132.906467176508,,,,,135.19620169014988,165.0,130234.71385359764,651.1735692679882,5.087293509906158,0.1965681748168775,0.19828046562424942
0023_E10_GovReport-GAO-2K_high_poisson_14B_qps-auto-high_burst-1_seed-0_mb-2,0023_E10_GovReport-GAO-2K_high_poisson_14B_qps-auto-high_burst-1_seed-0_mb-2,E10,GovReport-GAO-2K,high_poisson,14B,Qwen/Qwen2.5-14B,0.649385134,1,0,200,2,custom,/workspace/DATASET/vllm_custom/gov_report_gao_2K.jsonl,200,0,724.6746478721034,0.2759859208367086,35.3261978670987,755.821942451431,159745.2945825481,347609.09050898626,1104.01492563168,1310.8475244038837,1104.01492835116,3648.100869874469,,,,,130.83014100109654,172.0,96028.72310471535,480.1436155235767,3.751121996277943,0.26658690412955155,0.2700157440539838
0024_E10_GovReport-GAO-2K_high_poisson_14B_qps-auto-high_burst-1_seed-0_mb-4,0024_E10_GovReport-GAO-2K_high_poisson_14B_qps-auto-high_burst-1_seed-0_mb-4,E10,GovReport-GAO-2K,high_poisson,14B,Qwen/Qwen2.5-14B,0.649385134,1,0,200,4,custom,/workspace/DATASET/vllm_custom/gov_report_gao_2K.jsonl,200,0,915.459556214977,0.21846950926692174,27.964097186165983,598.3060598161236,221104.84789395938,487883.24929144693,1399.0793030736438,1650.1014255299997,1399.0793055099598,3319.933081520721,,,,,135.46565720504347,171.0,125163.84592723846,625.8192296361923,4.889212731532752,0.20453190624137624,0.2064294210291172
0025_E06_GovReport-GAO-3K_medium_poisson_3B_qps-auto-medium_burst-1_seed-0_mb-2,0025_E06_GovReport-GAO-3K_medium_poisson_3B_qps-auto-medium_burst-1_seed-0_mb-2,E06,GovReport-GAO-3K,medium_poisson,3B,Qwen/Qwen2.5-3B,0.621783945,1,0,200,2,custom,/workspace/DATASET/vllm_custom/gov_report_gao_3K.jsonl,200,0,353.72802164801396,0.565406153202686,72.3719876099438,2280.0455452820875,4350.901173580205,11253.29511920223,678.5791032586529,1036.5241321765334,678.5791059973187,1708.730975696817,,,,,99.00988283708949,155.0,35889.641300201416,179.4482065010071,1.401939113289118,0.7132977391963048,0.7309572088780714
0026_E06_GovReport-GAO-3K_medium_poisson_3B_qps-auto-medium_burst-1_seed-0_mb-4,0026_E06_GovReport-GAO-3K_medium_poisson_3B_qps-auto-medium_burst-1_seed-0_mb-4,E06,GovReport-GAO-3K,medium_poisson,3B,Qwen/Qwen2.5-3B,0.621783945,1,0,200,4,custom,/workspace/DATASET/vllm_custom/gov_report_gao_3K.jsonl,200,0,381.51638960815035,0.5242238746424942,67.10065595423926,2113.9747124058295,6322.605516521726,14441.911608923689,1004.6720044224388,1307.5058738419448,1004.6720066295816,1694.5116195478477,,,,,100.57116285254318,149.0,39282.27485704422,196.4113742852211,1.5344638616032897,0.6516934188043676,0.667195785064371
0027_E09_GovReport-GAO-3K_high_poisson_3B_qps-auto-high_burst-1_seed-0_mb-2,0027_E09_GovReport-GAO-3K_high_poisson_3B_qps-auto-high_burst-1_seed-0_mb-2,E09,GovReport-GAO-3K,high_poisson,3B,Qwen/Qwen2.5-3B,1.24356789,1,0,200,2,custom,/workspace/DATASET/vllm_custom/gov_report_gao_3K.jsonl,200,0,334.1010510509368,0.5986212835035594,76.6235242884556,2413.9882154307834,57066.174835495185,139244.1125163226,1197.7887156102752,1711.5092847284523,1197.7887177042567,2023.2066479721107,,,,,98.18114499437982,158.0,33661.706745386124,168.30853372693062,1.3149104197416455,0.7605080809964839,0.7804301354689004
0028_E09_GovReport-GAO-3K_high_poisson_3B_qps-auto-high_burst-1_seed-0_mb-4,0028_E09_GovReport-GAO-3K_high_poisson_3B_qps-auto-high_burst-1_seed-0_mb-4,E09,GovReport-GAO-3K,high_poisson,3B,Qwen/Qwen2.5-3B,1.24356789,1,0,200,4,custom,/workspace/DATASET/vllm_custom/gov_report_gao_3K.jsonl,200,0,342.7602784158662,0.58349818399127,74.68776755088255,2353.003106799515,56441.895120294066,129783.928986066,1202.3686916953939,1612.996681757238,1202.3686937396012,1829.898804873228,,,,,105.88711743391772,167.0,37247.61622881889,186.23808114409448,1.4549850089382381,0.6872923046332559,0.7053527318608316
0029_E07_GovReport-GAO-3K_medium_poisson_7B_qps-auto-medium_burst-1_seed-0_mb-2,0029_E07_GovReport-GAO-3K_medium_poisson_7B_qps-auto-medium_burst-1_seed-0_mb-2,E07,GovReport-GAO-3K,medium_poisson,7B,Qwen/Qwen2.5-7B,0.426600628,1,0,200,2,custom,/workspace/DATASET/vllm_custom/gov_report_gao_3K.jsonl,200,0,511.3696447960101,0.391106515678657,50.0616340068681,1577.1683129954388,5213.310354889836,14037.272568116896,831.0830414970773,1312.7747493414352,831.0830439476381,2294.629487567581,,,,,118.429222913157,174.0,61613.05245733261,308.065262286663,2.406759861614555,0.4154963758325096,0.42271352268838075
0030_E07_GovReport-GAO-3K_medium_poisson_7B_qps-auto-medium_burst-1_seed-0_mb-4,0030_E07_GovReport-GAO-3K_medium_poisson_7B_qps-auto-medium_burst-1_seed-0_mb-4,E07,GovReport-GAO-3K,medium_poisson,7B,Qwen/Qwen2.5-7B,0.426600628,1,0,200,4,custom,/workspace/DATASET/vllm_custom/gov_report_gao_3K.jsonl,200,0,541.570088056149,0.3692966144379532,47.26996664805801,1489.2181414502013,7068.80020802957,17030.262473009054,1272.4169656285908,1715.5026403856352,1272.4169674961038,2282.3890378675424,,,,,121.26194573346812,165.0,66829.9368019104,334.149684009552,2.610544406324625,0.38306186157081923,0.38981698967585976
